,id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
111,6d4e4edd-3af9,MAJ3P1TE8JC210065,21564.0,19828.0,AP52109,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,capital pre-owned center,4800 Capital Blvd,Raleigh,NC,27616.0
112,dd74adfd-364f,ML32F3FJ0HHF07654,9999.0,50264.0,SB10796A,2017,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Automatic,Unleaded,1.2,I,demontrond buick gmc,17925 I-45 North,Houston,TX,77090.0
113,7a1f6e2b-4556,WBAYE8C56FD136593,41000.0,42000.0,,2015,BMW,7 Series,ALPINA B7,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,tred,220 Nw 8th Ave,Portland,OR,97209.0
114,aabceaee-0ced,KL8CD6S9XEC541149,8370.0,82293.0,H200633A,2014,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,chapman nissan,6723 Essington Ave,Philadelphia,PA,19153.0
115,7b68c9c2-47ed,ZARBAAB40GM176549,59995.0,32255.0,GM176549,2016,Alfa Romeo,4C,Spider,Targa,Car,RWD,Automatic,Premium Unleaded,1.7,I,piazza volkswagen of ardmore,150 West Lancaster Avenue,Ardmore,PA,19003.0
116,89917842-de02,KL8CD6S91EC415214,5500.0,76632.0,0001.,2014,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,woody's rod shop,8722 State Street,Sandy,UT,84070.0
117,43d13b7a-9bdd,1FMFU20518LA50904,9995.0,170456.0,CAW1994,2008,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,chantilly auto group,25280 Pleasant Valley Road 124,Chantilly,VA,20152.0
118,5ec5abd7-b330,3C6UR5CJ0EG146627,26341.0,132237.0,21-321A,2014,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,findlay chrysler dodge jeep ram,10305 U.s. 224 West,Findlay,OH,45840.0
119,d9cfcb6b-2912,1G1Y73DE6D5700015,45995.0,31757.0,4061,2013,Chevrolet,Corvette,427,Convertible,Car,RWD,Manual,Premium Unleaded,7.0,V,custom car care,603 N 13Th St 1410 Nuttman Avenue,Decatur,IN,46733.0
120,e64e5280-be8a,WP0AA2A99FS106664,75821.0,29083.0,PS06664,2015,Porsche,911,Carrera,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,stevenson hendrick mazda wilmington,5911 Market Street,Wilmington,NC,28405.0
121,b36ba87d-e97c,WMEEJ3BA0DK652588,5990.0,101165.0,H2170610A,2013,smart,fortwo,passion,Coupe,Car,RWD,Automatic,Premium Unleaded,1.0,I,chapman tucson,4646 E. 22nd St.,Tucson,AZ,85712.0
122,0658ae22-42ab,ZFF83CLA8K0243317,395990.0,4892.0,PN164,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,wide world ferrari,101 Route 59,Spring Valley,NY,10977.0
123,537951da-ebbc,1G2NF52E74C257062,2995.0,171082.0,257062,2004,Pontiac,Grand Am,SE1,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,korf continental ford,622 West First Street,Julesburg,CO,80737.0
124,5346dac2-2aa8,1FMNU43S61EB38074,15998.0,104996.0,MPC4415A,2001,Ford,Excursion,Limited,SUV,Truck,4WD,Automatic,Unleaded,6.8,V,mountain home auto ranch,1088 Airbase Road,Mountain Home,ID,83647.0
125,7aa5c2e3-2f2b,MAJ3S2FE4KC280051,19401.0,5437.0,FP15705,2019,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,"kunes country superstore of stoughton, inc.",1423 Highway 51,Stoughton,WI,53589.0
126,ac655490-d17d,1G8ZK52722Z190806,,184260.0,T1146C,2002,Saturn,S-Series,SL2,Sedan,Car,FWD,Automatic,Unleaded,1.9,I,mike anderson auto group,417 South Third Street,Peru,IN,46970.0
127,cd756501-192b,1FMFU20555LB03907,,155332.0,188,2005,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,all superior auto,3327 Railroad St.,Fort Myers,FL,33916.0
128,c3665367-9690,WP1AC2A29JLA90030,118888.0,21966.0,R1672,2018,Porsche,Cayenne,Turbo S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,piazza honda of pottstown,629 North Lewis Rd,Limerick,PA,19468.0
129,b87edc1d-044f,WDDXJ8FB7GA015396,65616.0,37655.0,W4N015396,2016,Mercedes-Benz,S-Class,S550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,gurley leep volkswagen,4004 North Grape Road,Mishawaka,IN,46545.0
130,86bd94a9-4170,1FMFU18516LA02640,7999.0,153776.0,A02640,2006,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,coulee auto,1411 Rose Street,La Crosse,WI,54603.0
131,f9d4e8ba-927c,JTHFN48Y569000270,26446.0,82885.0,P00270,2006,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,hendrick chevrolet hoover,1620 Montgomery Highway,Hoover,AL,35216.0
132,edfd2cae-612b,1FTNS24L91HA01392,4000.0,95000.0,1392-44,2001,Ford,Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,Unleaded,5.4,V,motornet usa inc,2435 Southwell Rd. 1,Dallas,TX,75229.0
133,e27ca071-455a,ZACNJAD15LPL68942,25619.0,2069.0,9793,2020,Jeep,Renegade,Limited,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,federico chrysler dodge jeep ram,1875 East Edwardsville Rd.,Wood River,IL,62095.0
134,28bff46a-2987,WDDUG8CB2GA235521,,21076.0,C11603A,2016,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,all american chrysler dodge jeep ram,8716 East Highway 84,Slaton,TX,79364.0
135,15bf0b50-c2c2,WBSJF0C54JB282197,84993.0,26364.0,H88225,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bert smith bmw,3800 34th Street North,Saint Petersburg,FL,33714.0
136,6c71eb9a-c781,ML32F3FJ7JHF04403,11998.0,14757.0,C34379,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,coralville used car superstore,404 2Nd Street,Coralville,IA,52241.0
137,de68b400-b0d7,WDCYC7DH1JX294904,129898.0,16940.0,P21A33927-1,2018,Mercedes-Benz,G-Class,AMG G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,lithia auto stores,150 North Bartlett,Medford,OR,97501.0
138,4c64c10a-ca33,JTJBT20X540039145,14588.0,187444.0,6049145,2004,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,harr honda,4255 6Th Ave Se,Aberdeen,SD,57401.0
139,66b70bc9-1947,1D4HS48N43F518024,,180000.0,T518024,2003,Dodge,Durango,SLT,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,goode motor,711 N. Main Street,Hailey,ID,83333.0
140,839772d9-351e,ZAM45VLA3J0260295,84795.0,14598.0,PM550,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,ferrari of palm beach,3974 Okeechobee Blvd,West Palm Beach,FL,33409.0
141,2ee14325-dd26,WDDLJ9BB4DA062522,22998.0,87571.0,M68417A,2013,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,herb chambers toyota of boston,32 Brighton Ave,Boston,MA,2134.0
142,ff56c710-76a7,WP0AB2A71HL122379,,47076.0,R1605,2017,Porsche,Panamera,S,Hatchback,Car,4WD,Automatic,Premium Unleaded,2.9,V,maserati of wilmington pike,99 Wilmington Pike,Chadds Ford,PA,19317.0
143,0fb34775-b0f5,1GCWGFCA4C1120704,,204059.0,M2972,2012,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,metro auto sales,624 North Watson Road,Arlington,TX,76011.0
144,07c35dd1-878e,WBAYB6C57DD223574,23490.0,71711.0,,2013,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,golden gear,9269 Park East Ct,Fishers,IN,46038.0
145,2575088d-e3f3,WDBSK7BA0BF163473,34117.0,29414.0,P67890A,2011,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,5.5,V,rick hendrick dodge chrysler jeep ram,1468 Savannah Hwy,Charleston,SC,29407.0
146,05059fbd-0c71,1FAHP60A92Y108816,22392.0,23723.0,2618525A1,2002,Ford,Thunderbird,Deluxe,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,jeff wyler toyota of clarksville,808 E Lewis And Clark Pkwy,Clarksville,IN,47129.0
147,f79f1a2d-577b,JM1FE173240108739,,158671.0,108739-TM,2004,Mazda,RX-8,- MT,Coupe,Car,RWD,Manual,Premium Unleaded,1.3,,mullen auto sales - anaheim,"1237 S Brookhurst St,",Anaheim,CA,92804.0
148,68df6c29-2515,KL79MPSL3MB022092,29415.0,8192.0,R3450A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,riverside chevrolet buick gmc,305 Battlecreek Rd,South Pittsburg,TN,37380.0
149,8b3add6d-9d5a,1GCPTEE16J1121695,41383.0,49625.0,2C3012,2018,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,parks chevrolet,4502 W Broad Street,Richmond,VA,23230.0
150,bdbde76b-d00c,WDDLJ9BB3JA204757,56900.0,12483.0,PM2016,2018,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,zeigler chrysler dodge jeep ram of plainwell,1186 East M-89,Plainwell,MI,49080.0
151,802b8b9d-2145,WDDXK8CB3HA025801,83990.0,28614.0,P1245,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,towbin motorcars,5550 West Sahara Avenue,Las Vegas,NV,89146.0
152,4070ba89-e26f,YV1CZ911151217082,5077.0,188912.0,217082,2005,Volvo,XC90,T6,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,I,dubik motor company,2400 Austin Highway,San Antonio,TX,78218.0
153,8c6d9d2b-dfb5,3C6UR5DJXEG152756,38191.0,73669.0,289313B,2014,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jeff wyler chrysler jeep dodge,1117 State Route 32,Batavia,OH,45103.0
154,6ba0d54d-3248,4JGDF7CE0EA285540,20995.0,140051.0,FV5540,2014,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,va quality motors,5500 Fern Valley Road,Louisville,KY,40228.0
155,e901d3a1-ed53,4JGDF7DE7KB190655,73526.0,24372.0,364636A,2019,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,jeff wyler chevrolet,5885 Gender Rd,Canal Winchester,OH,43110.0
156,7cce2c93-5761,1FTSE3EL7DDA63335,14995.0,130010.0,10867,2013,Ford,Econoline Van,BASE,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,prestige auto sales,N8890 Highway 57,Brillion,WI,54110.0
157,ddf6253f-0afb,WBSJF0C57JB282565,86900.0,18742.0,JB282565,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bmw of stratham,71 Portsmouth Ave,Stratham,NH,3885.0
158,85a133d9-3cfd,1FAFP90S86Y401761,,1800.0,1761,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,desneux motorsports,11301 218Th Street,Peculiar,MO,64078.0
159,3a34a214-bc61,1C4SDJGJ8LC146652,68650.0,18478.0,SA11063,2020,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,hendrick kia of concord,7550 Hendrick Auto Plaza Nw,Concord,NC,28027.0
160,f81b5803-d5fa,5UXJU2C51KLN66583,72988.0,12218.0,B40637A,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,peter pan bmw,2695 S El Camino Real,San Mateo,CA,94403.0
161,4ecc87a5-9529,WDBTK72FX7F222181,8200.0,143345.0,2035,2007,Mercedes-Benz,CLK-Class,CLK550,Convertible,Car,RWD,Automatic,Premium Unleaded,5.5,V,thrifty used cars and tires llc,5061 Whitney St,Bay Saint Louis,MS,39520.0
162,ea3563b1-e6e1,1G1AD5F50A7141774,,142413.0,141774,2010,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Manual,Unleaded,2.2,I,universal motors,121 Schillinger Rd. N.,Mobile,AL,36608.0
163,aac2a741-f23e,WDDNG7DB2DA537352,31704.0,47700.0,RA537352,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,used imports auto,442 S. Atlanta St,Roswell,GA,30075.0
164,e1b777e6-b648,1G1AF5F52A7113422,8995.0,65704.0,PS28980,2010,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,rick hendrick chevrolet norfolk,6252 E. Virginia Beach Blvd,Norfolk,VA,23502.0
165,b6ebd441-0fe5,3C6UR5CJ8JG347041,37995.0,80464.0,205024,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,corporate fleet sales,2101 Railroad Ave,Pittsburg,CA,94565.0
166,fb5f1d7b-80f2,1G2WK52J92F251515,6995.0,89069.0,246,2002,Pontiac,Grand Prix,SE,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,mas auto sales,2701 Patterson Rd,Riverbank,CA,95367.0
167,9d9db8f8-30fd,WBAEK13456CN76546,25900.0,34629.0,N76546,2006,BMW,6 Series,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.8,V,hiline motor sports,2225 Station Road,Sanatoga,PA,19464.0
168,d85d8712-a293,ZHWUR1ZF1HLA06561,234951.0,13686.0,LHLA06561T,2017,Lamborghini,Huracan,Base,Convertible,Car,4WD,Automatic,Premium Unleaded,5.2,V,lamborghini palm beach,2345 Okeechobee Blvd,West Palm Beach,FL,33409.0
169,d7fd4d42-03af,1FTWW31R78EC73619,13995.0,205033.0,21220-R,2008,Ford,F-350 Super Duty,XL,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,showcase auto sales,12750 Brady Rd,Chesaning,MI,48616.0
170,07a3b476-7952,1FTNE2ELXDDB11269,14000.0,186245.0,6465,2013,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,hamilton auto sales,908 West Academy Street,Fuquay Varina,NC,27526.0
171,e8430cbe-ebe2,SAJDA42B453A40757,17950.0,61940.0,A40757,2005,Jaguar,XK Series,XKR Convertible,Convertible,Car,RWD,Automatic,Premium Unleaded,4.2,V,bening group site,460 Siemers Dr,Cape Girardeau,MO,63701.0
172,1f36050c-8586,1GCEK14V51Z235423,5995.0,110000.0,111199,2001,Chevrolet,Silverado,LS,Pickup,Truck,4WD,Manual,Unleaded,4.8,V,liberty motors,123 Liberty Street,Hanson,MA,2341.0
173,50f06c30-bb12,1GKFC13C17R418607,14495.0,72711.0,418607,2007,GMC,Yukon,SLE1,SUV,Truck,RWD,Automatic,Unleaded,4.8,V,texas automobile,2750 Dixie Farm Road,Houston,TX,77089.0
174,6b6a5192-869a,1FMJK1J52DEF33793,14995.0,135453.0,R-25145,2013,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,town & country auto sales,1010 Bypass Rd,Winchester,KY,40391.0
175,4008bb1f-da1d,3C6UR5CJ7LG274487,48788.0,6815.0,5274487,2020,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,plattner's venice superstore,735 41 S Bypass,Venice,FL,34285.0
176,eaaf7071-34e8,1C4SDJGJXMC547525,69660.0,42.0,MC547525,2021,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,alm marietta,1071 Cobb Pkwy Se,Marietta,GA,30060.0
177,d8691392-cf7a,1FBSS3BL5DDB25798,22999.0,9488.0,37442,2013,Ford,E-Series Econoline Wagon,XL,Passenger Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,emmons autoplex,1423 Fm 528 Road,Webster,TX,77598.0
178,e4ce75b7-0377,1G4HA5EM3BU112680,7989.0,103022.0,,2011,Buick,Lucerne,CX,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,less price autos,5620 Funston Street,Hollywood,FL,33023.0
179,6cebaff5-0ae2,WP1AF2A5XMLB60379,95499.0,2049.0,LB60379,2021,Porsche,Macan,Turbo,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,penskecars.com,2555 Telegraph Road,Bloomfield,MI,48302.0
180,3b5cd148-e3cf,5UXJU4C09LLE45952,77495.0,20710.0,23291,2020,BMW,X5,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,auto mall of springfield,920 S Dirksen,Springfield,IL,62703.0
181,f7c54085-e560,MAJ3S2GE2KC295405,16995.0,20695.0,KC295405-12,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,south pointe honda,9124 S Memorial Dr.,Tulsa,OK,74133.0
182,981c3588-7642,JTNJJXB09EJ026729,8366.0,92000.0,1153216A,2014,Scion,iQ,Base,Micro Car,Car,FWD,Automatic,Unleaded,1.3,I,jeff wyler toyota of springfield,2237 West First Street,Springfield,OH,45504.0
183,12d8e214-c009,1FTNE2ELXBDA10505,11999.0,84799.0,A10505P,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,the auto store,1250 Route 73 North,Palmyra,NJ,8065.0
184,ec035430-d446,1G4HE5E15AU114309,1999.0,161623.0,1012,2010,Buick,Lucerne,CXL,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,price check auto,450 N Main Street,Centerfield,UT,84622.0
185,11d2187f-21c0,5UXJU2C51KLB15415,68977.0,32891.0,PN5670,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of northlake,10725 Northlake Auto Plaza Blvd,Charlotte,NC,28269.0
186,34e76684-0d9c,WDDXK7JB3HA022524,99596.0,10703.0,THA022524,2017,Mercedes-Benz,S-Class,AMG® S63,Convertible,Car,4WD,Automatic,Premium Unleaded,5.5,V,porsche west houston,11850 Katy Freeway,Houston,TX,77079.0
187,b060276e-3528,1G1AL15F477114897,2990.0,124700.0,657371,2007,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Manual,Unleaded,2.2,I,super auto sales,8578 401 North,Fuquay-varina,NC,27526.0
188,21c2e34c-3dfc,WBAKC8C55CC437840,16950.0,92054.0,A106921A,2012,BMW,7 Series,750Li,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,leith porsche,700 Auto Park Blvd,Cary,NC,27511.0
189,cbe3ceb6-13d8,KL8CB6S92EC455730,7899.0,75739.0,CT211037B,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,gunn nissan,750 Ne Loop 410,San Antonio,TX,78209.0
190,15e16c29-6f78,3C6UR5CJ3EG253977,31900.0,82610.0,P2177,2014,RAM,Ram 2500 Pickup,Power Wagon ST,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,wyatt johnson toyota,2595 Wilma Rudolph Boulevard,Clarksville,TN,37040.0
191,0636516b-eecb,1G8AL52F53Z139948,,106208.0,2618458A1,2003,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,jeff wyler eastgate chevrolet,1117 State Route 32,Batavia,OH,45103.0
192,e823a3a7-58d6,ML32A5HJ9KH016401,11000.0,21734.0,PM37924A,2019,Mitsubishi,Mirage,LE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,safford lincoln of salisbury,1902 North Salisbury Blvd.,Salisbury,MD,21801.0
193,8680b812-b807,KL8CB6S90FC734143,6700.0,90184.0,C0C144466B,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,miami lakes dodge chrysler jeep ram,16600 Nw 57th Ave,Miami,FL,33014.0
194,57d55a75-2b7b,WBAKB8C50CDX20871,16999.0,86089.0,X20871,2012,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,unique auto gallery,6580 El Cajon Boulevard,San Diego,CA,92115.0
195,be297b4b-5305,1GCWGFCF8F1243860,13000.0,200568.0,F8921A,2015,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,uebelhor buick gmc,626 Kimmell Road,Vincennes,IN,47591.0
196,0330520b-1e4a,3C6UR5CJ1JG356440,39995.0,18250.0,C132484H,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jeff belzer's dodge ram,21111 Cedar Ave.,Lakeville,MN,55044.0
197,a6b6f550-19fa,5TDZT34A75S247412,6499.0,167363.0,247412,2005,Toyota,Sequoia,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,dibo's auto sale,8620 Windswept Ln,Houston,TX,77063.0
198,803a4728-473f,WDDUG8FB5HA318020,61594.0,26380.0,M31000,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,prime honda - saco,754 Portland Road,Saco,ME,4072.0
199,c3c3dee8-2055,ML32A3HJ0FH031461,9299.0,30315.0,461-15M,2015,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,your kar company inc,7912 Becket Street,Norfolk,VA,23518.0
200,1d8110d8-9ebd,3C6UR5CJ5GG380068,27470.0,129013.0,80068,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,contemporary automotive,3427 Skyland Boulevard East,Tuscaloosa,AL,35405.0
201,5a93281e-5d3a,1G1YZ26E895111833,10000.0,30251.0,09A012021,2009,Chevrolet,Corvette,Z06,Coupe,Car,RWD,Manual,Premium Unleaded,7.0,V,the chevy store,8715 Southeast Stark Street,Portland,OR,97216.0
202,2add6434-e968,WP0AF2A77GL081727,58950.0,51067.0,L081727-359,2016,Porsche,Panamera,GTS,Hatchback,Car,4WD,Automatic,Premium Unleaded,4.8,V,karbuds,P.o. Box 530101,St. Petersburg,FL,33747.0
203,8f158568-3b34,ZAM45VMA5H0189514,,8420.0,7832,2017,Maserati,GranTurismo,Sport,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,bugatti greenwich,273 West Putnam Avenue,Greenwich,CT,6830.0
204,317c8be0-0683,ML32F3FJ9LHF07600,11990.0,1441.0,9M00074,2020,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,jim shorkey auto group,185 Colonial Manor Rd.,Irwin,PA,15642.0
205,d46a8fd2-2c67,5LMFU28506LJ09777,14999.0,62926.0,10691,2006,Lincoln,Navigator,Luxury,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,elite auto corporation,3515 West Armitage Avenue,Chicago,IL,60647.0
206,ba5e15de-971e,1FDEE3FS2HDC58506,,46207.0,2816,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,339 auto sales,3441 St. Route 339,Belpre,OH,45714.0
207,aaf0584c-f27d,ZFF78VHA0F0213610,679985.0,1299.0,T213610,2015,Ferrari,458 Speciale A,Base,Convertible,Car,RWD,Automatic,Unleaded,4.5,V,maserati of central florida,4891 Vineland Rd,Orlando,FL,32811.0
208,32922e9a-8862,WBAKB8C54CDX20839,10950.0,151513.0,805,2012,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,advance auto sales,1063 Nc Hwy 801 N,Advance,NC,27006.0
209,8da88109-c6ac,WDDUX8FBXHA319681,73950.0,39079.0,J-319681,2017,Mercedes-Benz,S-Class,Maybach,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,26 motors corp,4015 Boston Road,Bronx,NY,10466.0
210,06e50084-15ec,JTHFN48Y050064476,19127.0,85076.0,F10226A,2005,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,nick mayer ford,6200 Mayfield Road,Mayfield,OH,44124.0
211,b8c79b17-5ffb,ML32F3FJ2LHF00519,15990.0,14668.0,2000954966,2020,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,carvana kansas city,14450 West Rd,Houston,TX,77041.0
212,ed51e4fd-abdb,1FMJU1H59EEF47465,21995.0,96938.0,EEF47465PLX,2014,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,lithia auto stores,150 North Bartlett,Medford,OR,97501.0
213,96a33e71-6d1d,4JGDF7DE7HA888424,,49736.0,5047,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mile high car helper,1709 S. Acoma St.,Denver,CO,80223.0
214,85749a9b-5226,ZFFSG17A6J0078052,145000.0,15731.0,,1988,Ferrari,Testarossa,Platinum,Coupe,Car,RWD,Manual,,4.9,H,speedart motorsports,3301 Northeast 2Nd Avenue,Miami,FL,33137.0
215,fa65350c-f474,1G2ZM171464155589,,0.0,1028196,2006,Pontiac,G6,GTP,Coupe,Car,FWD,Automatic,Unleaded,3.9,V,williams auto sales & services,840 15-401 Byp W,Bennettsville,SC,29512.0
216,5701f336-42f1,WP1AB29P59LA45956,14900.0,97941.0,A45956,2009,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,"pa cars and trucks, inc",910 Old Lincoln Hwy,Morrisville,PA,19067.0
217,48fc93b5-388f,2G1WF52E8Y9326816,4500.0,147800.0,M26816,2000,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,the car lot,601 Gastonia Hwy,Bessemer City,NC,28016.0
218,6cb9f44e-1352,WAUML44E76N008515,14995.0,67978.0,008515,2006,Audi,A8,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,carzone,3250 Kietzke Lane,Reno,NV,89502.0
219,29e0cc7a-7fbc,ZAM45VMA3J0280206,105999.0,12575.0,TA280206,2018,Maserati,GranTurismo,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,bentley naples,800 Tamiami Trail North,Naples,FL,34102.0
220,13c67066-f151,ML32AUHJ0MH006739,16991.0,85.0,15840,2021,Mitsubishi,Mirage,Carbonite Edition,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,hurst autoplex,250 Northeast Loop 820,Hurst,TX,76053.0
221,2a6abd33-02c5,1D7CE3GP2AS119098,,190321.0,,2010,RAM,Dakota,Big Horn (Lone Star),Pickup,Truck,RWD,Automatic,E85 / Unleaded,4.7,V,la motors,2374 Springs Rd Ne,Hickory,NC,28601.0
222,be820a8e-de4d,1GCGG25V571183510,8495.0,156714.0,8412,2007,Chevrolet,Express Cargo,Work,Cargo Van,Truck,RWD,Automatic,Unleaded,4.8,V,east town auto,2240 Main St,Green Bay,WI,54302.0
